stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type
157178,1,Będzin Niemcewicza [nż],,50.305719,19.127545,/rozklady/przystanek/157178/,0
158085,1,Piaski Skrzyżowanie,,50.303314,19.097022,/rozklady/przystanek/158085/,0
158469,2,Tucznawa Bugaj,,50.389875,19.313707,/rozklady/przystanek/158469/,0
158614,2,Bojków I [nż],,50.248769,18.663754,/rozklady/przystanek/158614/,0
158652,2,Gliwice Akacjowa,,50.299709,18.705500,/rozklady/przystanek/158652/,0
158735,1,Gliwice Piwna,,50.298174,18.680009,/rozklady/przystanek/158735/,0
158795,2,Gliwice Wyspiańskiego,,50.297828,18.653664,/rozklady/przystanek/158795/,0
158836,2,Łabędy Poczta,,50.339914,18.619734,/rozklady/przystanek/158836/,0
159283,2,Katowice Sokolska,,50.264120,19.018186,/rozklady/przystanek/159283/,0
159435,2,Ochojec Sadowa,,50.215772,18.990045,/rozklady/przystanek/159435/,0
159489,2,Panewniki Bema,,50.229514,18.937061,/rozklady/przystanek/159489/,0
159841,1,Trzebyczka Pętla,,50.399122,19.357867,/rozklady/przystanek/159841/,0
159920,2,Brzezinka Fabryczna,,50.199766,19.149460,/rozklady/przystanek/159920/,0
160406,1,Radzionków Dworzec PKP,,50.409119,18.914638,/rozklady/przystanek/160406/,0
160842,1,Brudzowice Kapliczka,,50.507124,19.190080,/rozklady/przystanek/160842/,0
161170,2,Maczki Krakowska,,50.263551,19.267644,/rozklady/przystanek/161170/,0
161696,1,Wojkowice Ośrodek Zdrowia [nż],,50.362991,19.043839,/rozklady/przystanek/161696/,0
177930,2,Wyry I,,50.142058,18.896557,/rozklady/przystanek/177930/,0
178883,2,Chorzów Gwarecka,,50.295211,18.930847,/rozklady/przystanek/178883/,0
178959,3,Chorzów Rynek,,50.297974,18.954852,/rozklady/przystanek/178959/,0
179298,2,Ożarowice Niwy,,50.477929,19.055148,/rozklady/przystanek/179298/,0
180217,3,Katowice Chorzowska,,50.266816,19.019753,/rozklady/przystanek/180217/,0
180275,1,Chorzów Amelung,,50.299161,18.934759,/rozklady/przystanek/180275/,0
180324,1,Ruda Biedronka Magazyny,,50.294175,18.849282,/rozklady/przystanek/180324/,0
180540,2,Ziętek,,50.572775,18.646754,/rozklady/przystanek/180540/,0
180649,1,Bobrek Huta Julia,,50.338346,18.868997,/rozklady/przystanek/180649/,0
181041,15,Bojszowy Przedszkole,,50.060828,19.091979,/rozklady/przystanek/181041/,0
182916,2,Orzesze I,,50.149605,18.789523,/rozklady/przystanek/182916/,0
183113,2,Gliwice Rybnicka,,50.283533,18.663089,/rozklady/przystanek/183113/,0
183598,2,Sławków Krakowska II,,50.293106,19.384372,/rozklady/przystanek/183598/,0
183615,2A,Katowice Sądowa,,50.258631,19.011009,/rozklady/przystanek/183615/,0
179458,2,Brynek [nż],,50.522247,18.722907,/rozklady/przystanek/179458/,0
179616,2,Strzybnica Park Hutnika,,50.473849,18.799966,/rozklady/przystanek/179616/,0
179619,2,Strzybnica Zametowska,,50.480128,18.791679,/rozklady/przystanek/179619/,0
179621,2,Strzybnica Osiedle [nż],,50.485210,18.785141,/rozklady/przystanek/179621/,0
179623,2,Strzybnica Zawiszy,,50.468797,18.809474,/rozklady/przystanek/179623/,0
179625,2,Strzybnica Ogrodnictwo [nż],,50.464218,18.818072,/rozklady/przystanek/179625/,0
179627,2,Strzybnica Centrum Handlu Gwarek,,50.462777,18.821537,/rozklady/przystanek/179627/,0
179629,2,Strzybnica Fazos,,50.456568,18.832298,/rozklady/przystanek/179629/,0
178992,1,Tarnowskie Góry Dworzec,,50.448381,18.864442,/rozklady/przystanek/178992/,0
183237,7,Tarnowskie Góry Dworzec,,50.447506,18.863262,/rozklady/przystanek/183237/,0
179411,2,Tworóg Dworzec PKP,,50.529488,18.716513,/rozklady/przystanek/179411/,0
179671,1,Tarnowskie Góry Kaufland,,50.455417,18.837036,/rozklady/przystanek/179671/,0
179415,2,Tworóg Zamek,,50.532198,18.720118,/rozklady/przystanek/179415/,0
179417,1,Tworóg Szkoła,,50.532741,18.729570,/rozklady/przystanek/179417/,0
179419,1,Nowa Wieś Spółdzielnia,,50.529787,18.742946,/rozklady/przystanek/179419/,0
179421,1,Nowa Wieś Pętla,,50.527404,18.752589,/rozklady/przystanek/179421/,0
179685,2,Tarnowskie Góry Osiedle Fazos,,50.452324,18.840335,/rozklady/przystanek/179685/,0
179687,2,Tarnowskie Góry Powstańców Śląskich,,50.446852,18.854500,/rozklady/przystanek/179687/,0
179441,2,Boruszowice Hanusek,,50.504645,18.767550,/rozklady/przystanek/179441/,0
179445,2,Hanusek,,50.507661,18.760673,/rozklady/przystanek/179445/,0
179448,2,Hanusek PKP [nż],,50.509408,18.753218,/rozklady/przystanek/179448/,0
179451,2,Brynek Technikum,,50.515064,18.734344,/rozklady/przystanek/179451/,0
179457,1,Brynek [nż],,50.521844,18.723658,/rozklady/przystanek/179457/,0
179615,1,Strzybnica Park Hutnika,,50.474283,18.799350,/rozklady/przystanek/179615/,0
179618,1,Strzybnica Zametowska,,50.479588,18.792548,/rozklady/przystanek/179618/,0
179620,1,Strzybnica Osiedle [nż],,50.485664,18.784641,/rozklady/przystanek/179620/,0
179622,1,Strzybnica Zawiszy,,50.469510,18.808287,/rozklady/przystanek/179622/,0
179624,1,Strzybnica Ogrodnictwo [nż],,50.464989,18.816806,/rozklady/przystanek/179624/,0
179626,1,Strzybnica Centrum Handlu Gwarek,,50.462517,18.822095,/rozklady/przystanek/179626/,0
179628,1,Strzybnica Fazos,,50.457019,18.831730,/rozklady/przystanek/179628/,0
179414,1,Tworóg Zamek,,50.532113,18.720225,/rozklady/przystanek/179414/,0
179418,2,Tworóg Szkoła,,50.532666,18.729548,/rozklady/przystanek/179418/,0
179420,2,Nowa Wieś Spółdzielnia,,50.529787,18.742946,/rozklady/przystanek/179420/,0
179684,1,Tarnowskie Góry Osiedle Fazos,,50.452763,18.839466,/rozklady/przystanek/179684/,0
179686,1,Tarnowskie Góry Powstańców Śląskich,,50.446757,18.853961,/rozklady/przystanek/179686/,0
179440,1,Boruszowice Hanusek,,50.505245,18.767357,/rozklady/przystanek/179440/,0
179444,1,Hanusek,,50.507920,18.759868,/rozklady/przystanek/179444/,0
179447,1,Hanusek PKP [nż],,50.509223,18.754332,/rozklady/przystanek/179447/,0
179450,1,Brynek Technikum,,50.514750,18.734956,/rozklady/przystanek/179450/,0
160917,1,Nowa Wioska,,50.504202,19.230280,/rozklady/przystanek/160917/,0
160918,2,Nowa Wioska,,50.503833,19.229765,/rozklady/przystanek/160918/,0
160919,2,Nowa Wioska Dolomity [nż],,50.496545,19.230645,/rozklady/przystanek/160919/,0
160920,1,Nowa Wioska Dolomity [nż],,50.496927,19.230902,/rozklady/przystanek/160920/,0
160921,2,Osiedle Zachód,,50.475581,19.224733,/rozklady/przystanek/160921/,0
160922,1,Osiedle Zachód,,50.475758,19.225087,/rozklady/przystanek/160922/,0
160924,2,Osiedle Zachód Kościół,,50.472934,19.218115,/rozklady/przystanek/160924/,0
160954,1,Siewierz Dom Kultury,,50.473744,19.234373,/rozklady/przystanek/160954/,0
160955,1,Siewierz Kościół,,50.468275,19.238343,/rozklady/przystanek/160955/,0
160956,1,Siewierz Pawilon,,50.477295,19.235296,/rozklady/przystanek/160956/,0
160957,2,Siewierz Pawilon,,50.477189,19.235076,/rozklady/przystanek/160957/,0
160958,3,Siewierz Przejazd Kolejowy,,50.480314,19.241225,/rozklady/przystanek/160958/,0
160959,4,Siewierz Przejazd Kolejowy,,50.480697,19.240634,/rozklady/przystanek/160959/,0
160963,3,Siewierz Rynek,,50.468753,19.237200,/rozklady/przystanek/160963/,0
160971,3,Siewierz Zamek,,50.465294,19.239812,/rozklady/przystanek/160971/,0
160843,2,Brudzowice Kapliczka,,50.507199,19.190051,/rozklady/przystanek/160843/,0
160845,2,Brudzowice Komorne I,,50.502517,19.172096,/rozklady/przystanek/160845/,0
160846,2,Brudzowice Komorne II,,50.506831,19.174598,/rozklady/przystanek/160846/,0
160844,1,Brudzowice Komorne I,,50.502805,19.171948,/rozklady/przystanek/160844/,0
160848,2,Brudzowice Kościół,,50.505575,19.204918,/rozklady/przystanek/160848/,0
160849,1,Brudzowice Kościół,,50.505527,19.204875,/rozklady/przystanek/160849/,0
160850,1,Brudzowice Skrzyżowanie,,50.506275,19.197918,/rozklady/przystanek/160850/,0
160851,2,Brudzowice Skrzyżowanie,,50.506333,19.197784,/rozklady/przystanek/160851/,0
160847,1,Brudzowice Komorne II,,50.506773,19.174638,/rozklady/przystanek/160847/,0
160853,2,Brudzowice Szkoła,,50.499400,19.187216,/rozklady/przystanek/160853/,0
160854,1,Brudzowice Szkoła,,50.498906,19.186850,/rozklady/przystanek/160854/,0
160858,2,Dziewki Kolonia Podbagnie,,50.518354,19.217353,/rozklady/przystanek/160858/,0
160859,1,Dziewki Kolonia Podbagnie,,50.518381,19.217471,/rozklady/przystanek/160859/,0
160860,1,Dziewki Kolonia Podżarze,,50.515721,19.231086,/rozklady/przystanek/160860/,0
160861,2,Dziewki Kolonia Podżarze,,50.516021,19.231021,/rozklady/przystanek/160861/,0
160862,1,Dziewki Remiza [nż],,50.506858,19.216441,/rozklady/przystanek/160862/,0
160863,2,Dziewki Remiza [nż],,50.506645,19.212234,/rozklady/przystanek/160863/,0
160864,1,Dziewki Szkoła,,50.509035,19.216838,/rozklady/przystanek/160864/,0
160865,2,Dziewki Szkoła,,50.509171,19.216913,/rozklady/przystanek/160865/,0
160886,2,Kazimierzówka,,50.498881,19.223511,/rozklady/przystanek/160886/,0
160887,1,Kazimierzówka,,50.498881,19.223393,/rozklady/przystanek/160887/,0
160888,2,Kazimierzówka Krzyż [nż],,50.502482,19.218822,/rozklady/przystanek/160888/,0
160889,1,Kazimierzówka Krzyż [nż],,50.502223,19.218628,/rozklady/przystanek/160889/,0
160890,2,Kazimierzówka Skrzyżowanie [nż],,50.491494,19.230924,/rozklady/przystanek/160890/,0
160891,1,Kazimierzówka Skrzyżowanie [nż],,50.491876,19.230709,/rozklady/przystanek/160891/,0
160892,1,Krzanów Ośrodek Zdrowia,,50.498171,19.193524,/rozklady/przystanek/160892/,0
160893,2,Krzanów Ośrodek Zdrowia,,50.498144,19.193406,/rozklady/przystanek/160893/,0
160894,1,Krzanów Sklep,,50.497120,19.198931,/rozklady/przystanek/160894/,0
160895,2,Krzanów Sklep,,50.496963,19.198856,/rozklady/przystanek/160895/,0
183424,1,Wieszowa Pętla,,50.381679,18.736951,/rozklady/przystanek/183424/,0
178051,2,Zbrosławice Kościół,,50.415734,18.752530,/rozklady/przystanek/178051/,0
183430,1,Wieszowa Konary [nż],,50.392523,18.724657,/rozklady/przystanek/183430/,0
177799,2,Stare Tarnowice Janasa,,50.442311,18.819108,/rozklady/przystanek/177799/,0
179596,1,Stare Tarnowice Litewska,,50.447305,18.826805,/rozklady/przystanek/179596/,0
178068,2,Wieszowa Dworcowa,,50.382589,18.745170,/rozklady/przystanek/178068/,0
178077,2,Zbrosławice Piaskowa [nż],,50.415299,18.760705,/rozklady/przystanek/178077/,0
179741,2,Wieszowa Skrzyżowanie,,50.385557,18.752170,/rozklady/przystanek/179741/,0
179747,2,Zbrosławice Droga do Ptakowic [nż],,50.427844,18.770647,/rozklady/przystanek/179747/,0
177574,2,Stare Tarnowice Osiedle Przyjaźń,,50.443554,18.821827,/rozklady/przystanek/177574/,0
178983,2,Stare Tarnowice Pomorska,,50.442474,18.831054,/rozklady/przystanek/178983/,0
177963,2,Ptakowice Szkoła,,50.416386,18.782716,/rozklady/przystanek/177963/,0
178094,2,Wieszowa Glinice [nż],,50.399798,18.754595,/rozklady/przystanek/178094/,0
178869,2,Zbrosławice Dom Opieki,,50.413406,18.737531,/rozklady/przystanek/178869/,0
177985,2,Laryszów Skrzyżowanie [nż],,50.431390,18.779571,/rozklady/przystanek/177985/,0
177990,2,Kamieniec Apteka [nż],,50.403583,18.721927,/rozklady/przystanek/177990/,0
177998,1,Wieszowa Dworcowa,,50.382637,18.745159,/rozklady/przystanek/177998/,0
178002,2,Zbrosławice Wolności [nż],,50.410129,18.729804,/rozklady/przystanek/178002/,0
178008,2,Ptakowice Wyzwolenia [nż],,50.415890,18.776038,/rozklady/przystanek/178008/,0
178025,2,Zbrosławice Szkoła,,50.414736,18.743807,/rozklady/przystanek/178025/,0
177643,2,Tarnowskie Góry Bytomska,,50.443854,18.860387,/rozklady/przystanek/177643/,0
178545,2,Kamieniec,,50.402064,18.712754,/rozklady/przystanek/178545/,0
178035,2,Ptakowice Gospodarstwo Rolne,,50.419341,18.780919,/rozklady/przystanek/178035/,0
177787,2,Tarnowskie Góry Krótka,,50.442372,18.840514,/rozklady/przystanek/177787/,0
177789,2,Tarnowskie Góry Wyszyńskiego,,50.442317,18.849894,/rozklady/przystanek/177789/,0
177535,2,Stare Tarnowice Szpital,,50.439167,18.807762,/rozklady/przystanek/177535/,0
178054,1,Laryszów Skrzyżowanie [nż],,50.431390,18.779571,/rozklady/przystanek/178054/,0
183431,2,Wieszowa Konary [nż],,50.392511,18.724264,/rozklady/przystanek/183431/,0
178063,1,Zbrosławice Wolności [nż],,50.410098,18.729391,/rozklady/przystanek/178063/,0
179740,1,Wieszowa Skrzyżowanie,,50.385557,18.752170,/rozklady/przystanek/179740/,0
177697,1,Stare Tarnowice Szpital,,50.438880,18.805680,/rozklady/przystanek/177697/,0
179746,1,Zbrosławice Droga do Ptakowic [nż],,50.427844,18.770647,/rozklady/przystanek/179746/,0
179745,1,Ptakowice Gospodarstwo Rolne,,50.419341,18.780919,/rozklady/przystanek/179745/,0
178082,1,Zbrosławice Szkoła,,50.414593,18.743764,/rozklady/przystanek/178082/,0
177957,1,Kamieniec Apteka [nż],,50.403617,18.721981,/rozklady/przystanek/177957/,0
178982,1,Stare Tarnowice Pomorska,,50.442502,18.831538,/rozklady/przystanek/178982/,0
177964,1,Ptakowice Wyzwolenia [nż],,50.415890,18.776038,/rozklady/przystanek/177964/,0
179759,1,Wieszowa Glinice [nż],,50.399798,18.754595,/rozklady/przystanek/179759/,0
178993,2,Tarnowskie Góry Dworzec,,50.448245,18.864346,/rozklady/przystanek/178993/,0
178868,1,Zbrosławice Dom Opieki,,50.413376,18.736855,/rozklady/przystanek/178868/,0
177461,1,Stare Tarnowice Osiedle Przyjaźń,,50.443459,18.824073,/rozklady/przystanek/177461/,0
177987,1,Zbrosławice Kościół,,50.415885,18.752605,/rozklady/przystanek/177987/,0
178004,1,Ptakowice Szkoła,,50.416557,18.783614,/rozklady/przystanek/178004/,0
177502,1,Tarnowskie Góry Bytomska,,50.441111,18.861069,/rozklady/przystanek/177502/,0
177638,1,Stare Tarnowice Janasa,,50.441563,18.818952,/rozklady/przystanek/177638/,0
178033,1,Zbrosławice Piaskowa [nż],,50.415299,18.760705,/rozklady/przystanek/178033/,0
177651,1,Tarnowskie Góry Krótka,,50.442353,18.839316,/rozklady/przystanek/177651/,0
177653,1,Tarnowskie Góry Wyszyńskiego,,50.442379,18.846600,/rozklady/przystanek/177653/,0
178685,1,Kamieniec,,50.402324,18.712679,/rozklady/przystanek/178685/,0
158081,1,Piaski Osiedle Dziekana,,50.300867,19.099060,/rozklady/przystanek/158081/,0
161186,2,Milowice Osiedle Kalety,,50.292759,19.103922,/rozklady/przystanek/161186/,0
158054,1,Czeladź Stare Miasto,,50.319534,19.070176,/rozklady/przystanek/158054/,0
158022,1,Czeladź Cmentarz,,50.312614,19.073554,/rozklady/przystanek/158022/,0
180361,4,Czeladź Szpital,,50.327055,19.074509,/rozklady/przystanek/180361/,0
161417,1,Sosnowiec Szpital Wojewódzki,,50.305356,19.122846,/rozklady/przystanek/161417/,0
180665,2,Rudna Hallera,,50.288910,19.111813,/rozklady/przystanek/180665/,0
158061,2,Czeladź Tuwima,,50.323854,19.072603,/rozklady/przystanek/158061/,0
158093,1,Piaski Żeromskiego,,50.309463,19.091042,/rozklady/przystanek/158093/,0
161273,1,Pogoń Kościół,,50.290123,19.132810,/rozklady/przystanek/161273/,0
158064,1,Czeladź Urząd Miasta,,50.316305,19.070468,/rozklady/przystanek/158064/,0
161263,1,Pogoń Akademiki,,50.297742,19.134380,/rozklady/przystanek/161263/,0
158070,2,Czeladź Zespół Szkół,,50.320803,19.077259,/rozklady/przystanek/158070/,0
161270,2,Pogoń Grota-Roweckiego,,50.287070,19.121666,/rozklady/przystanek/161270/,0
158041,1,Czeladź Osiedle Słoneczne,,50.311653,19.083589,/rozklady/przystanek/158041/,0
161279,1,Pogoń Orla,,50.286076,19.132255,/rozklady/przystanek/161279/,0
158080,2,Piaski Osiedle Dziekana,,50.299997,19.100305,/rozklady/przystanek/158080/,0
158084,2,Piaski Skrzyżowanie,,50.302341,19.097708,/rozklady/przystanek/158084/,0
158092,2,Piaski Żeromskiego,,50.309326,19.091396,/rozklady/przystanek/158092/,0
161185,1,Milowice Osiedle Kalety,,50.293184,19.103245,/rozklady/przystanek/161185/,0
163633,2,Czeladź Urząd Miasta,,50.315791,19.070500,/rozklady/przystanek/163633/,0
180664,1,Rudna Hallera,,50.289181,19.111752,/rozklady/przystanek/180664/,0
158023,2,Czeladź Cmentarz,,50.312635,19.073586,/rozklady/przystanek/158023/,0
158040,2,Czeladź Osiedle Słoneczne,,50.311756,19.081980,/rozklady/przystanek/158040/,0
157151,1,Będzin Cmentarz Komunalny,,50.304845,19.137486,/rozklady/przystanek/157151/,0
158053,2,Czeladź Stare Miasto,,50.319253,19.070464,/rozklady/przystanek/158053/,0
158062,3,Czeladź Tuwima,,50.322614,19.071906,/rozklady/przystanek/158062/,0
161264,2,Pogoń Akademiki,,50.299003,19.134541,/rozklady/przystanek/161264/,0
161271,1,Pogoń Grota-Roweckiego,,50.286590,19.124531,/rozklady/przystanek/161271/,0
161272,1,Pogoń Klub Kiepury,,50.291683,19.132813,/rozklady/przystanek/161272/,0
157179,1,Będzin Osiedle 27 Stycznia [nż],,50.306452,19.131826,/rozklady/przystanek/157179/,0
161278,2,Pogoń Orla,,50.286512,19.131987,/rozklady/przystanek/161278/,0
179600,2,Strzybnica Ferma [nż],,50.470657,18.819617,/rozklady/przystanek/179600/,0
179602,2,Strzybnica Grzybowa,,50.472651,18.814135,/rozklady/przystanek/179602/,0
179604,2,Strzybnica Kościół,,50.475547,18.804768,/rozklady/przystanek/179604/,0
179606,2,Strzybnica Szkoła,,50.481213,18.803470,/rozklady/przystanek/179606/,0
179607,2,Pniowiec Zalew [nż],,50.487786,18.813292,/rozklady/przystanek/179607/,0
179609,2,Pniowiec Dom Nauczyciela,,50.490989,18.811675,/rozklady/przystanek/179609/,0
179611,2,Pniowiec Gospoda,,50.495355,18.815089,/rozklady/przystanek/179611/,0
179613,1,Pniowiec Pętla,,50.494917,18.822321,/rozklady/przystanek/179613/,0
179614,1,Strzybnica Kościelna,,50.480598,18.796312,/rozklady/przystanek/179614/,0
179651,2,Puferki,,50.466147,18.839616,/rozklady/przystanek/179651/,0
179653,2,Repecko,,50.468015,18.832039,/rozklady/przystanek/179653/,0
179665,2,Sowice Słowackiego,,50.461437,18.855728,/rozklady/przystanek/179665/,0
179667,2,Sowice Czarna Huta,,50.460122,18.866928,/rozklady/przystanek/179667/,0
179669,2,Sowice Cmentarz [nż],,50.463763,18.857584,/rozklady/przystanek/179669/,0
179680,1,Tarnowskie Góry Kościuszki,,50.449274,18.859681,/rozklady/przystanek/179680/,0
179681,1,Tarnowskie Góry Mickiewicza,,50.450913,18.857584,/rozklady/przystanek/179681/,0
179683,2,Tarnowskie Góry Klonowa,,50.455527,18.854470,/rozklady/przystanek/179683/,0
179682,1,Tarnowskie Góry Klonowa,,50.455527,18.854470,/rozklady/przystanek/179682/,0
179650,1,Puferki,,50.466147,18.839616,/rozklady/przystanek/179650/,0
179652,1,Repecko,,50.468015,18.832039,/rozklady/przystanek/179652/,0
179599,1,Strzybnica Ferma [nż],,50.470733,18.819660,/rozklady/przystanek/179599/,0
179664,1,Sowice Słowackiego,,50.461437,18.855728,/rozklady/przystanek/179664/,0
179666,1,Sowice Czarna Huta,,50.460122,18.866928,/rozklady/przystanek/179666/,0
179601,1,Strzybnica Grzybowa,,50.472754,18.814177,/rozklady/przystanek/179601/,0
179668,1,Sowice Cmentarz [nż],,50.463763,18.857584,/rozklady/przystanek/179668/,0
179603,1,Strzybnica Kościół,,50.475560,18.804983,/rozklady/przystanek/179603/,0
179605,1,Strzybnica Szkoła,,50.481114,18.803455,/rozklady/przystanek/179605/,0
179608,1,Pniowiec Zalew [nż],,50.488091,18.813652,/rozklady/przystanek/179608/,0
179610,1,Pniowiec Dom Nauczyciela,,50.491294,18.811166,/rozklady/przystanek/179610/,0
179612,1,Pniowiec Gospoda,,50.495508,18.814700,/rozklady/przystanek/179612/,0
179679,1,Tarnowskie Góry Sienkiewicza,,50.449598,18.860609,/rozklady/przystanek/179679/,0
158529,2,Ząbkowice Osiedle Młodych Hutników,,50.383061,19.247682,/rozklady/przystanek/158529/,0
158530,3,Ząbkowice Osiedle Młodych Hutników,,50.382856,19.247553,/rozklady/przystanek/158530/,0
158490,2,Tworzeń Przejazd Kolejowy,,50.347726,19.257708,/rozklady/przystanek/158490/,0
158499,2,Ujejsce Kościół,,50.391503,19.241030,/rozklady/przystanek/158499/,0
158497,2,Ujejsce Górka [nż],,50.387781,19.241953,/rozklady/przystanek/158497/,0
158535,1,Ząbkowice Rondo,,50.372536,19.273692,/rozklady/przystanek/158535/,0
158505,2,Ujejsce Skrzyżowanie,,50.395007,19.241396,/rozklady/przystanek/158505/,0
158542,2,Ząbkowice Stadion,,50.376363,19.260272,/rozklady/przystanek/158542/,0
158515,2,Ząbkowice Aleja Zwycięstwa [nż],,50.380667,19.253068,/rozklady/przystanek/158515/,0
158485,2,Tworzeń Huta Katowice,,50.342009,19.264585,/rozklady/przystanek/158485/,0
158518,2,Ząbkowice Dom Kultury,,50.376201,19.267017,/rozklady/przystanek/158518/,0
158554,1,Ząbkowice Związku Orła Białego,,50.367508,19.271071,/rozklady/przystanek/158554/,0
176507,4,Ząbkowice Starosiedle,,50.363799,19.279627,/rozklady/przystanek/176507/,0
158492,2,Tworzeń Roździeńskiego,,50.354778,19.265835,/rozklady/przystanek/158492/,0
158495,2,Tworzeń Skrzyżowanie [nż],,50.356688,19.277036,/rozklady/przystanek/158495/,0
158528,1,Ząbkowice Osiedle Młodych Hutników,,50.383253,19.247918,/rozklady/przystanek/158528/,0
158498,1,Ujejsce Górka [nż],,50.388247,19.242425,/rozklady/przystanek/158498/,0
158500,1,Ujejsce Kościół,,50.391790,19.241695,/rozklady/przystanek/158500/,0
158536,2,Ząbkowice Rondo,,50.372778,19.274096,/rozklady/przystanek/158536/,0
158504,1,Ujejsce Skrzyżowanie,,50.395349,19.241493,/rozklady/przystanek/158504/,0
176458,3,Ząbkowice Starosiedle,,50.363477,19.279810,/rozklady/przystanek/176458/,0
158540,1,Ząbkowice Stadion,,50.376431,19.260293,/rozklady/przystanek/158540/,0
158516,1,Ząbkowice Aleja Zwycięstwa [nż],,50.381077,19.252875,/rozklady/przystanek/158516/,0
158517,1,Ząbkowice Dom Kultury,,50.375099,19.267532,/rozklady/przystanek/158517/,0
158553,2,Ząbkowice Związku Orła Białego,,50.367686,19.270931,/rozklady/przystanek/158553/,0
158489,1,Tworzeń Przejazd Kolejowy,,50.347672,19.257879,/rozklady/przystanek/158489/,0
158491,1,Tworzeń Roździeńskiego,,50.354887,19.268346,/rozklady/przystanek/158491/,0
158494,1,Tworzeń Skrzyżowanie [nż],,50.357167,19.277101,/rozklady/przystanek/158494/,0
179473,2,Wojska Podlesie,,50.488968,18.654007,/rozklady/przystanek/179473/,0
179475,2,Wojska Kościół,,50.485386,18.662025,/rozklady/przystanek/179475/,0
179477,2,Wojska Powstańców Śląskich [nż],,50.487294,18.672415,/rozklady/przystanek/179477/,0
179479,2,Wojska Szkoła,,50.483903,18.665980,/rozklady/przystanek/179479/,0
179481,2,Połomia Skrzyżowanie [nż],,50.488156,18.702962,/rozklady/przystanek/179481/,0
179483,2,Połomia Gospoda,,50.483582,18.712588,/rozklady/przystanek/179483/,0
179485,2,Połomia Leśniczówka [nż],,50.472744,18.724394,/rozklady/przystanek/179485/,0
179495,3,Kieleczka,,50.525671,18.608409,/rozklady/przystanek/179495/,0
179631,4,Rybna Lotników,,50.474206,18.797848,/rozklady/przystanek/179631/,0
179637,2,Rybna Pałac,,50.464819,18.790789,/rozklady/przystanek/179637/,0
179639,2,Rybna,,50.462502,18.785722,/rozklady/przystanek/179639/,0
179641,2,Rybna Starowapienna,,50.470375,18.803052,/rozklady/przystanek/179641/,0
179643,2,Rybna Posesja 68 [nż],,50.464815,18.810922,/rozklady/przystanek/179643/,0
179647,2,Opatowice Wiśniowa [nż],,50.454917,18.817335,/rozklady/przystanek/179647/,0
179649,2,Opatowice Pastuszki,,50.456614,18.815808,/rozklady/przystanek/179649/,0
179532,2,Wielowieś Szkoła,,50.507931,18.619460,/rozklady/przystanek/179532/,0
179536,2,Kolonia Kotków,,50.495616,18.640448,/rozklady/przystanek/179536/,0
180067,1,Wielowieś Centrum Przesiadkowe,,50.506958,18.609622,/rozklady/przystanek/180067/,0
180073,2,Rybna Przepompownia [nż],,50.467684,18.805745,/rozklady/przystanek/180073/,0
179697,2,Miedary Kopanina,,50.459531,18.761573,/rozklady/przystanek/179697/,0
179699,2,Miedary Tarnogórska,,50.461672,18.771491,/rozklady/przystanek/179699/,0
179702,2,Miedary Posesja 17,,50.455108,18.758488,/rozklady/przystanek/179702/,0
179706,2,Miedary Osiedle,,50.458234,18.750642,/rozklady/przystanek/179706/,0
179708,2,Miedary Ferma [nż],,50.463153,18.743874,/rozklady/przystanek/179708/,0
179710,2,Jasiona,,50.471657,18.676522,/rozklady/przystanek/179710/,0
179472,1,Wojska Podlesie,,50.489004,18.654161,/rozklady/przystanek/179472/,0
179474,1,Wojska Kościół,,50.485478,18.661901,/rozklady/przystanek/179474/,0
179476,1,Wojska Powstańców Śląskich [nż],,50.487385,18.672374,/rozklady/przystanek/179476/,0
179478,1,Wojska Szkoła,,50.483944,18.666098,/rozklady/przystanek/179478/,0
179480,1,Połomia Skrzyżowanie [nż],,50.488272,18.702877,/rozklady/przystanek/179480/,0
179482,1,Połomia Gospoda,,50.483753,18.712629,/rozklady/przystanek/179482/,0
179484,1,Połomia Leśniczówka [nż],,50.472836,18.724506,/rozklady/przystanek/179484/,0
179630,3,Rybna Lotników,,50.474113,18.798256,/rozklady/przystanek/179630/,0
179635,1,Rybna Szkoła,,50.469462,18.792773,/rozklady/przystanek/179635/,0
179636,1,Rybna Pałac,,50.466717,18.791625,/rozklady/przystanek/179636/,0
179638,1,Rybna,,50.462613,18.785703,/rozklady/przystanek/179638/,0
179640,1,Rybna Starowapienna,,50.470143,18.803406,/rozklady/przystanek/179640/,0
179642,1,Rybna Posesja 68 [nż],,50.464846,18.811012,/rozklady/przystanek/179642/,0
179646,1,Opatowice Wiśniowa [nż],,50.454917,18.817335,/rozklady/przystanek/179646/,0
179648,1,Opatowice Pastuszki,,50.456614,18.815808,/rozklady/przystanek/179648/,0
179525,1,Wielowieś Młyn,,50.510233,18.615619,/rozklady/przystanek/179525/,0
179531,1,Wielowieś Szkoła,,50.508354,18.618848,/rozklady/przystanek/179531/,0
179535,1,Kolonia Kotków,,50.495746,18.640478,/rozklady/przystanek/179535/,0
180072,1,Rybna Przepompownia [nż],,50.468244,18.805294,/rozklady/przystanek/180072/,0
179696,1,Miedary Kopanina,,50.459531,18.761573,/rozklady/przystanek/179696/,0
179698,1,Miedary Tarnogórska,,50.461789,18.771528,/rozklady/przystanek/179698/,0
